Root alarm;Severity;Alarm ID;Name;NE Type;MO Name;Alarm Source;Occurred On (NT);Cleared On (NT);Acknowledged On (ST);Location Information;Additional Information;Acknowledged By;RRU Name;Log Serial Number;BBU Name;Equipment Alarm Serial Number;eNodeB ID;User Label;Maintenance Status
Correlative alarm;Major;22214;NodeB Unavailable;BSC6910 UMTS;NodeB Name=3G_laaroussia, LogicRNCID=13;KSBRNC;27/08/2023 19:26;27/08/2023 19:30;27/08/2023 19:30;NodeB ID=432, RNC ID=13, NodeB Name=3G_laaroussia, Alarm Cause=Port of the NodeB unavailable;-;< System operator >;-;205432629;-;2381345;-;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_KEF_NAWAR;coBTS_KEF_NAWAR;27/08/2023 19:27;27/08/2023 19:28;27/08/2023 19:31;Link No.=0, Server IP Address=172.27.159.86;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=AUTODID_20151107_5c4a5ae6-8560-11e5-8000-ac853d937, Cumulative Duration(s)=90, eNodeBId=42854;< System operator >;-;205432631;coBTS_KEF_NAWAR;216065;42854;-;NORMAL
-;Major;25657;TEC Cooler Fault;BTS3900;Board Type=TCU, Cabinet No.=9, Subrack No.=8, Slot No.=0;coBTS_Auto_Bamri_P3;27/08/2023 19:27;27/08/2023 19:29;27/08/2023 19:29;Cabinet No.=9, Subrack No.=8, Slot No.=0, Board Type=TCU;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=5fd8f2ba-5300-11e3-8000-00212856ed5a_HINCC, eNodeBId=45340;< System operator >;-;205432635;coBTS_Auto_Bamri_P3;15183;45340;-;NORMAL
-;Major;65033;Air Conditioner;BTS3900;coBTS_OUZJA;coBTS_OUZJA;27/08/2023 19:28;27/08/2023 19:28;27/08/2023 19:28;Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=41218;< System operator >;-;205432637;coBTS_OUZJA;36945;41218;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Tangar, Local Cell ID=21, Cell Name=4G_Tangar_e2100_1, Cell FDD TDD indication=CELL_FDD;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:28;27/08/2023 19:28;eNodeB Function Name=4G_Tangar, Local Cell ID=21, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Tangar_e2100_1, eNodeB ID=45306, Cell ID=21, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432643;coBTS_Tangar;76323;45306;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=80, Slot No.=0;coBTS_Tangar;27/08/2023 19:27;27/08/2023 19:28;27/08/2023 19:31;Cabinet No.=0, Subrack No.=80, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=UL, DID=NULL, RF Unit Name=NULL, Cumulative Duration(s)=100, eNodeBId=45306;< System operator >;NULL;205432644;coBTS_Tangar;76324;45306;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=84, Slot No.=0;coBTS_Tangar;27/08/2023 19:27;27/08/2023 19:28;27/08/2023 19:31;Cabinet No.=0, Subrack No.=84, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=UL, DID=NULL, RF Unit Name=NULL, Cumulative Duration(s)=100, eNodeBId=45306;< System operator >;NULL;205432650;coBTS_Tangar;76325;45306;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=82, Slot No.=0;coBTS_Tangar;27/08/2023 19:27;27/08/2023 19:28;27/08/2023 19:31;Cabinet No.=0, Subrack No.=82, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=UL, DID=NULL, RF Unit Name=NULL, Cumulative Duration(s)=100, eNodeBId=45306;< System operator >;NULL;205432651;coBTS_Tangar;76326;45306;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS_Tangar;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:28;27/08/2023 19:31;NodeB Function Name=3G_Tangar, Local Cell ID=103061, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432655;coBTS_Tangar;76327;45306;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS_Tangar;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:28;27/08/2023 19:31;NodeB Function Name=3G_Tangar, Local Cell ID=103064, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432656;coBTS_Tangar;76328;45306;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS_Tangar;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:28;27/08/2023 19:31;NodeB Function Name=3G_Tangar, Local Cell ID=103063, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432658;coBTS_Tangar;76329;45306;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS_Tangar;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:28;27/08/2023 19:31;NodeB Function Name=3G_Tangar, Local Cell ID=103066, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432659;coBTS_Tangar;76330;45306;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Tangar, Local Cell ID=23, Cell Name=4G_Tangar_e2100_3, Cell FDD TDD indication=CELL_FDD;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:28;27/08/2023 19:29;eNodeB Function Name=4G_Tangar, Local Cell ID=23, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Tangar_e2100_3, eNodeB ID=45306, Cell ID=23, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432660;coBTS_Tangar;76331;45306;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Tangar, Local Cell ID=22, Cell Name=4G_Tangar_e2100_2, Cell FDD TDD indication=CELL_FDD;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:28;27/08/2023 19:29;eNodeB Function Name=4G_Tangar, Local Cell ID=22, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Tangar_e2100_2, eNodeB ID=45306, Cell ID=22, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432661;coBTS_Tangar;76332;45306;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Tangar, Local Cell ID=1, Cell Name=4G_Tangar_e800_1, Cell FDD TDD indication=CELL_FDD;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:28;27/08/2023 19:29;eNodeB Function Name=4G_Tangar, Local Cell ID=1, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Tangar_e800_1, eNodeB ID=45306, Cell ID=1, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432667;coBTS_Tangar;76333;45306;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Tangar, Local Cell ID=2, Cell Name=4G_Tangar_e800_2, Cell FDD TDD indication=CELL_FDD;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:29;27/08/2023 19:29;eNodeB Function Name=4G_Tangar, Local Cell ID=2, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Tangar_e800_2, eNodeB ID=45306, Cell ID=2, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432669;coBTS_Tangar;76334;45306;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=64, Slot No.=0, RRU-900-S3;coBTS_Tangar;27/08/2023 19:27;27/08/2023 19:28;27/08/2023 19:31;Cabinet No.=0, Subrack No.=64, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=GU, DID=NULL, RF Unit Name=RRU-900-S3, Cumulative Duration(s)=100, eNodeBId=45306;< System operator >;RRU-900-S3;205432676;coBTS_Tangar;76335;45306;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Tangar, Local Cell ID=3, Cell Name=4G_Tangar_e800_3, Cell FDD TDD indication=CELL_FDD;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:28;27/08/2023 19:29;eNodeB Function Name=4G_Tangar, Local Cell ID=3, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Tangar_e800_3, eNodeB ID=45306, Cell ID=3, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432677;coBTS_Tangar;76336;45306;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=72, Slot No.=0, RRU-800-S2;coBTS_Tangar;27/08/2023 19:27;27/08/2023 19:28;27/08/2023 19:31;Cabinet No.=0, Subrack No.=72, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-800-S2, Cumulative Duration(s)=100, eNodeBId=45306;< System operator >;RRU-800-S2;205432685;coBTS_Tangar;76337;45306;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=62, Slot No.=0, RRU-900-S2;coBTS_Tangar;27/08/2023 19:27;27/08/2023 19:28;27/08/2023 19:31;Cabinet No.=0, Subrack No.=62, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=GU, DID=NULL, RF Unit Name=RRU-900-S2, Cumulative Duration(s)=100, eNodeBId=45306;< System operator >;RRU-900-S2;205432686;coBTS_Tangar;76338;45306;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=70, Slot No.=0, RRU-800-S1;coBTS_Tangar;27/08/2023 19:27;27/08/2023 19:28;27/08/2023 19:31;Cabinet No.=0, Subrack No.=70, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-800-S1, Cumulative Duration(s)=100, eNodeBId=45306;< System operator >;RRU-800-S1;205432689;coBTS_Tangar;76339;45306;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS_Tangar;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:29;27/08/2023 19:32;NodeB Function Name=3G_Tangar, Local Cell ID=153069, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432690;coBTS_Tangar;76340;45306;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=74, Slot No.=0, RRU-800-S3;coBTS_Tangar;27/08/2023 19:27;27/08/2023 19:28;27/08/2023 19:31;Cabinet No.=0, Subrack No.=74, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-800-S3, Cumulative Duration(s)=100, eNodeBId=45306;< System operator >;RRU-800-S3;205432691;coBTS_Tangar;76341;45306;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS_Tangar;coBTS_Tangar;27/08/2023 19:28;27/08/2023 19:29;27/08/2023 19:32;NodeB Function Name=3G_Tangar, Local Cell ID=153068, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205432699;coBTS_Tangar;76344;45306;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=4, Slot No.=4;coBTS_PT690;27/08/2023 19:28;27/08/2023 19:34;27/08/2023 19:37;Cabinet No.=0, Subrack No.=4, Slot No.=4, Board Type=MRFU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=GU, DID=NULL, Cumulative Duration(s)=100, eNodeBId=42808;< System operator >;-;205432720;coBTS_PT690;40566;42808;-;NORMAL
-;Major;26108;Mains Input Out of Range;BTS3902E WCDMA;3G_Micro_USINE_PLASPART;3G_Micro_USINE_PLASPART;27/08/2023 19:29;27/08/2023 19:33;27/08/2023 19:33;Cabinet No.=0, Subrack No.=0, Slot No.=0, Board Type=BRU, Specific Problem=AC Failure;-;< System operator >;-;205432752;-;0;-;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=85, Slot No.=0, RRU-1800-S3;coBTS_PT690;27/08/2023 19:28;27/08/2023 19:34;27/08/2023 19:37;Cabinet No.=0, Subrack No.=85, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-1800-S3, eNodeBId=42808;< System operator >;RRU-1800-S3;205432756;coBTS_PT690;40570;42808;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_FERNANA_1, CellID=60041;BEJRNC;27/08/2023 19:28;27/08/2023 19:29;27/08/2023 19:29;Subrack No.=1, Slot No.=3, Subsystem No.=6, RNC ID=9, Cell ID=60041, Cell Name=3G_FERNANA_1, ID of the local cell=160041, NodeB ID=6004, NodeB Name=3G_FERNANA;-;< System operator >;-;205432760;-;1005017;-;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_FERNANA_4, CellID=60044;BEJRNC;27/08/2023 19:28;27/08/2023 19:29;27/08/2023 19:29;Subrack No.=1, Slot No.=3, Subsystem No.=6, RNC ID=9, Cell ID=60044, Cell Name=3G_FERNANA_4, ID of the local cell=160044, NodeB ID=6004, NodeB Name=3G_FERNANA;-;< System operator >;-;205432761;-;1005018;-;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_FERNANA_U900_1, CellID=28047;BEJRNC;27/08/2023 19:28;27/08/2023 19:29;27/08/2023 19:29;Subrack No.=1, Slot No.=3, Subsystem No.=6, RNC ID=9, Cell ID=28047, Cell Name=3G_FERNANA_U900_1, ID of the local cell=128047, NodeB ID=6004, NodeB Name=3G_FERNANA;-;< System operator >;-;205432773;-;1005019;-;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_PT690, Local Cell ID=11, Cell Name=4G_PT690_e_1800_1, Cell FDD TDD indication=CELL_FDD;coBTS_PT690;27/08/2023 19:28;27/08/2023 19:34;27/08/2023 19:37;eNodeB Function Name=4G_PT690, Local Cell ID=11, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_PT690_e_1800_1, eNodeB ID=42808, Cell ID=11, Specific Problem=RF module abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42808;< System operator >;-;205432777;coBTS_PT690;40575;42808;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_FERNANA_U900_2, CellID=28048;BEJRNC;27/08/2023 19:28;27/08/2023 19:30;27/08/2023 19:30;Subrack No.=1, Slot No.=3, Subsystem No.=6, RNC ID=9, Cell ID=28048, Cell Name=3G_FERNANA_U900_2, ID of the local cell=128048, NodeB ID=6004, NodeB Name=3G_FERNANA;-;< System operator >;-;205432786;-;1005020;-;-;NORMAL
-;Major;21392;Adjacent Node IP Address Ping Failure;BSC6910 UMTS;KSBRNC;KSBRNC;27/08/2023 19:29;27/08/2023 19:32;27/08/2023 19:32;Subrack No.=0, Slot No.=27, Adjacent Node IP Address=172.29.21.252, Number of Adjacent Node 1=827, Number of Adjacent Node 2=<NULL>, Number of Adjacent Node 3=<NULL>, Number of Adjacent Node 4=<NULL>, Number of Adjacent Node 5=<NULL>, Number of Adjacent Node 6=<NULL>, Number of Adjacent Node 7=<NULL>, Number of Adjacent Node 8=<NULL>, Interface Type of Adjacent Node 1=Iub, Interface Type of Adjacent Node 2=<NULL>, Interface Type of Adjacent Node 3=<NULL>, Interface Type of Adjacent Node 4=<NULL>, Interface Type of Adjacent Node 5=<NULL>, Interface Type of Adjacent Node 6=<NULL>, Interface Type of Adjacent Node 7=<NULL>, Interface Type of Adjacent Node 8=<NULL>, Additional Information=Name of Adjacent Node 1=3G_Bach_Hamba, Name of Adjacent N;ode 2=<NULL>, Name of Adjacent Node 3=<NULL>, Name of Adjacent Node 4=<NULL>, Name of Adjacent Node 5=<NULL>, Name of Adjacent Node 6=<NULL>, Name of Adjacent Node 7=<NULL>, Name of Adjacent Node 8=<NULL>;< System operator >;-;205432795;-;2381364;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=1010;KSBRNC;27/08/2023 19:29;27/08/2023 19:32;27/08/2023 19:32;Subrack No.=0, Slot No.=5, SCTP Link ID=1010, Interface Type=Iub, RNC ID=13, NodeB ID=4121, NodeB Name=3G_KCHABTA, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205432822;-;2381367;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=1026;KSBRNC;27/08/2023 19:29;27/08/2023 19:32;27/08/2023 19:32;Subrack No.=1, Slot No.=2, SCTP Link ID=1026, Interface Type=Iub, RNC ID=13, NodeB ID=4113, NodeB Name=3G_7AOUINET, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205432824;-;2381369;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=1081;KSBRNC;27/08/2023 19:29;27/08/2023 19:32;27/08/2023 19:32;Subrack No.=0, Slot No.=27, SCTP Link ID=1081, Interface Type=Iub, RNC ID=13, NodeB ID=6279, NodeB Name=3G_Bach_Hamba, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205432825;-;2381370;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=1082;KSBRNC;27/08/2023 19:29;27/08/2023 19:32;27/08/2023 19:32;Subrack No.=0, Slot No.=27, SCTP Link ID=1082, Interface Type=Iub, RNC ID=13, NodeB ID=6279, NodeB Name=3G_Bach_Hamba, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205432826;-;2381371;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=145;KSBRNC;27/08/2023 19:29;27/08/2023 19:32;27/08/2023 19:32;Subrack No.=1, Slot No.=6, SCTP Link ID=145, Interface Type=Iub, RNC ID=13, NodeB ID=121, NodeB Name=3G_AIN_GHLEL, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205432830;-;2381373;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=144;KSBRNC;27/08/2023 19:29;27/08/2023 19:32;27/08/2023 19:32;Subrack No.=1, Slot No.=6, SCTP Link ID=144, Interface Type=Iub, RNC ID=13, NodeB ID=121, NodeB Name=3G_AIN_GHLEL, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205432838;-;2381375;-;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_PT690_U900_1, CellID=28087;BEJRNC;27/08/2023 19:29;27/08/2023 19:31;27/08/2023 19:31;Subrack No.=1, Slot No.=5, Subsystem No.=4, RNC ID=9, Cell ID=28087, Cell Name=3G_PT690_U900_1, ID of the local cell=128087, NodeB ID=6008, NodeB Name=3G_PT690;-;< System operator >;-;205432872;-;1005022;-;-;NORMAL
-;Major;20271;Statistical Alarm;BSC6900 UMTS;BEJRNC;BEJRNC;27/08/2023 19:30;27/08/2023 19:32;27/08/2023 19:32;Intermittent Alarm=(Alarm ID=22202,Alarm name=UMTS Cell Unavailable,Subrack No.=1,Slot No.=5,Subsystem No.=4,RNC ID=9,Cell ID=60086,Cell Name=3G_PT690_6,NodeB ID=6008,NodeB Name=3G_PT690,Local Cell ID=160086,Alarm Cause=Cell removed (NBAP audit).), Total Number of Fault=5, Total Fault Duration=253;-;< System operator >;-;205432886;-;1005023;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_El_Fejja_3, CellID=41533, LogicRNCID=13;KSBRNC;27/08/2023 19:29;27/08/2023 19:29;27/08/2023 19:31;RNC ID=13, Cell ID=41533, Cell Name=3G_El_Fejja_3, NodeB ID=116, Fault Type=DC-HSDPA fault, NodeB Name=3G_El_Fejja, Local Cell ID=141533, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205432968;-;2381382;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_KCHABTA_3, CellID=41213, LogicRNCID=13;KSBRNC;27/08/2023 19:29;27/08/2023 19:29;27/08/2023 19:31;RNC ID=13, Cell ID=41213, Cell Name=3G_KCHABTA_3, NodeB ID=4121, Fault Type=DC-HSDPA fault, NodeB Name=3G_KCHABTA, Local Cell ID=141213, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205432969;-;2381383;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_KCHABTA_5, CellID=41215, LogicRNCID=13;KSBRNC;27/08/2023 19:29;27/08/2023 19:29;27/08/2023 19:31;RNC ID=13, Cell ID=41215, Cell Name=3G_KCHABTA_5, NodeB ID=4121, Fault Type=DC-HSDPA fault, NodeB Name=3G_KCHABTA, Local Cell ID=141215, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205432970;-;2381384;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Bach_Hamba_4, CellID=62794, LogicRNCID=13;KSBRNC;27/08/2023 19:29;27/08/2023 19:29;27/08/2023 19:31;RNC ID=13, Cell ID=62794, Cell Name=3G_Bach_Hamba_4, NodeB ID=6279, Fault Type=DC-HSDPA fault, NodeB Name=3G_Bach_Hamba, Local Cell ID=162794, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205432978;-;2381388;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Bach_Hamba_2, CellID=62792, LogicRNCID=13;KSBRNC;27/08/2023 19:29;27/08/2023 19:29;27/08/2023 19:31;RNC ID=13, Cell ID=62792, Cell Name=3G_Bach_Hamba_2, NodeB ID=6279, Fault Type=DC-HSDPA fault, NodeB Name=3G_Bach_Hamba, Local Cell ID=162792, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205432979;-;2381389;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Bach_Hamba_3, CellID=62793, LogicRNCID=13;KSBRNC;27/08/2023 19:29;27/08/2023 19:29;27/08/2023 19:31;RNC ID=13, Cell ID=62793, Cell Name=3G_Bach_Hamba_3, NodeB ID=6279, Fault Type=DC-HSDPA fault, NodeB Name=3G_Bach_Hamba, Local Cell ID=162793, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205432982;-;2381392;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Bach_Hamba_1, CellID=62791, LogicRNCID=13;KSBRNC;27/08/2023 19:29;27/08/2023 19:29;27/08/2023 19:31;RNC ID=13, Cell ID=62791, Cell Name=3G_Bach_Hamba_1, NodeB ID=6279, Fault Type=DC-HSDPA fault, NodeB Name=3G_Bach_Hamba, Local Cell ID=162791, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205433005;-;2381403;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_KCHABTA_2, CellID=41212, LogicRNCID=13;KSBRNC;27/08/2023 19:29;27/08/2023 19:29;27/08/2023 19:31;RNC ID=13, Cell ID=41212, Cell Name=3G_KCHABTA_2, NodeB ID=4121, Fault Type=DC-HSDPA fault, NodeB Name=3G_KCHABTA, Local Cell ID=141212, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205433011;-;2381409;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_KCHABTA_4, CellID=41214, LogicRNCID=13;KSBRNC;27/08/2023 19:29;27/08/2023 19:29;27/08/2023 19:31;RNC ID=13, Cell ID=41214, Cell Name=3G_KCHABTA_4, NodeB ID=4121, Fault Type=DC-HSDPA fault, NodeB Name=3G_KCHABTA, Local Cell ID=141214, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205433012;-;2381410;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_KCHABTA_6, CellID=41216, LogicRNCID=13;KSBRNC;27/08/2023 19:29;27/08/2023 19:29;27/08/2023 19:31;RNC ID=13, Cell ID=41216, Cell Name=3G_KCHABTA_6, NodeB ID=4121, Fault Type=DC-HSDPA fault, NodeB Name=3G_KCHABTA, Local Cell ID=141216, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205433013;-;2381411;-;-;NORMAL
